644 2.731366459627329
(252, 64.78174603174604)
(242, 65.5)
(243, 66.40329218106996)
(245, 66.46938775510205)
(244, 66.82786885245902)
(246, 67.4430894308943)
(247, 68.14574898785426)
(248, 68.8467741935484)
(183, 68.95081967213115)
(249, 69.30923694779116)
(184, 69.78804347826087)
(250, 69.976)
(251, 70.12749003984064)
(186, 70.82258064516128)
(185, 71.15675675675675)
(253, 71.30830039525692)
(196, 71.44387755102042)
(254, 72.0)
(255, 72.21960784313725)
(189, 72.76719576719577)
(187, 73.14438502673798)
(188, 74.1436170212766)
(190, 75.42631578947368)
(191, 76.93717277486911)
(192, 77.72916666666666)
(193, 78.45595854922279)
(194, 80.07216494845362)
(195, 81.28205128205128)
(197, 82.79187817258881)
(198, 83.67171717171718)
(199, 84.42713567839195)
(203, 85.00492610837436)
(200, 86.00499999999998)
(201, 86.363184079602)
(202, 86.84158415841583)
(161, 89.19254658385096)
(204, 89.34313725490195)
(168, 89.48214285714286)
(206, 90.11165048543688)
(205, 90.41463414634146)
(160, 90.93124999999999)
(210, 91.34761904761903)
(207, 91.56038647342996)
(208, 92.6826923076923)
(162, 93.7654320987654)
(209, 93.8133971291866)
(212, 95.6320754716981)
(211, 95.70142180094788)
(163, 96.07361963190183)
(164, 97.96951219512195)
(165, 98.76969696969698)
(166, 101.30120481927712)
(167, 103.31736526946106)
(169, 105.42603550295857)
(170, 106.8529411764706)
(171, 107.49122807017545)
(172, 108.91860465116281)
(173, 110.53179190751446)
(175, 110.89142857142858)
(174, 111.56896551724134)
(176, 116.08522727272727)
(142, 117.35211267605636)
(178, 117.42134831460675)
(177, 117.4915254237288)
(143, 118.83916083916083)
(179, 118.91061452513966)
(182, 119.08241758241759)
(180, 120.6111111111111)
(144, 120.7777777777778)
(145, 122.90344827586206)
(181, 123.4917127071823)
(147, 124.36734693877551)
(146, 125.77397260273968)
(148, 130.2635135135135)
(149, 133.2953020134228)
(150, 134.48666666666665)
(154, 135.41558441558442)
(151, 136.0662251655629)
(152, 138.33552631578948)
(153, 142.31372549019608)
(128, 144.5859375)
(155, 146.7096774193548)
(156, 147.89102564102566)
(129, 148.62790697674419)
(157, 149.35668789808918)
(158, 151.17088607594937)
(130, 152.2923076923077)
(159, 153.43396226415095)
(133, 156.06766917293234)
(131, 157.53435114503824)
(132, 159.06060606060603)
(140, 162.95714285714286)
(134, 164.85074626865668)
(135, 168.68148148148154)
(136, 170.23529411764707)
(137, 174.985401459854)
(138, 176.5724637681159)
(139, 180.25179856115105)
(117, 181.70085470085473)
(119, 182.7983193277311)
(118, 186.38983050847463)
(141, 186.4609929078014)
(120, 193.49166666666665)
(121, 200.18181818181816)
(122, 202.64754098360652)
(123, 206.04878048780486)
(126, 208.14285714285714)
(124, 208.6290322580645)
(112, 212.9285714285714)
(107, 215.43925233644856)
(125, 216.30400000000003)
(108, 220.94444444444443)
(127, 224.22047244094495)
(109, 226.54128440366975)
(110, 233.97272727272724)
(111, 240.1981981981982)
(113, 249.9734513274336)
(114, 254.0526315789473)
(115, 258.3826086956522)
(99, 258.66666666666674)
(100, 263.11)
(116, 263.5258620689655)
(101, 270.52475247524757)
(102, 279.9313725490196)
(103, 286.33980582524276)
(105, 290.07619047619056)
(104, 291.2403846153845)
(92, 297.52173913043475)
(106, 304.63207547169816)
(93, 308.93548387096774)
(94, 319.3191489361703)
(95, 327.55789473684206)
(96, 334.6354166666667)
(98, 336.03061224489784)
(86, 346.75581395348854)
(97, 347.9175257731961)
(87, 358.72413793103453)
(88, 369.3068181818182)
(89, 380.56179775280856)
(84, 385.04761904761926)
(80, 385.98750000000007)
(91, 391.6153846153846)
(90, 392.511111111111)
(81, 404.7283950617284)
(82, 417.6097560975609)
(83, 432.77108433734946)
(76, 447.3026315789476)
(77, 450.116883116883)
(85, 457.5294117647061)
(78, 487.5512820512822)
(71, 499.4366197183101)
(79, 502.82278481012673)
(72, 508.52777777777806)
(73, 535.8493150684935)
(74, 552.5405405405409)
(68, 561.1176470588239)
(75, 572.9333333333333)
(70, 578.4142857142855)
(69, 592.8695652173907)
(64, 605.6875)
(65, 646.1230769230773)
(66, 668.3787878787874)
(61, 684.8196721311477)
(56, 698.4285714285713)
(67, 698.5820895522386)
(62, 710.6290322580646)
(63, 718.3174603174602)
(59, 780.728813559322)
(60, 809.0999999999998)
(57, 879.7894736842101)
(58, 911.9137931034479)
(54, 926.2592592592594)
(55, 979.945454545454)
(52, 1003.961538461538)
(53, 1070.5660377358492)
(50, 1094.4999999999998)
(48, 1167.499999999999)
(51, 1168.2352941176482)
(49, 1199.7551020408146)
(46, 1238.8043478260872)
(47, 1328.1489361702143)
(45, 1392.6666666666677)
(43, 1442.3953488372047)
(42, 1476.2380952380956)
(44, 1520.3636363636347)
(40, 1588.8749999999995)
(41, 1726.1463414634143)
(39, 1754.0769230769238)
(38, 1853.9999999999995)
(37, 2000.4594594594566)
(36, 2086.9999999999986)
(35, 2134.428571428569)
(34, 2327.999999999995)
(33, 2443.787878787876)
(32, 2491.96875)
(28, 2858.7500000000014)
(31, 2931.0967741935524)
(30, 2974.3)
(29, 3387.758620689658)
(27, 3797.888888888889)
(26, 4121.961538461536)
(25, 4491.359999999994)
(24, 4748.499999999999)
(23, 5074.043478260881)
(21, 5657.095238095235)
(22, 5734.454545454548)
(20, 6441.399999999993)
(19, 7574.736842105256)
(18, 7958.44444444444)
(17, 9489.999999999929)
(16, 10087.4375)
(15, 12114.600000000037)
(14, 12789.571428571486)
(13, 15977.076923076822)
(12, 18258.999999999985)
(11, 22355.727272727287)
(10, 26102.499999999985)
(9, 32296.444444444307)
(8, 40540.25)
(7, 51409.71428571439)
(6, 72128.33333333365)
(5, 105682.60000000022)
(4, 162481.75)
(3, 291707.9999999977)
(2, 650844.0)
(1, 2627830.0)
